#,Latency steering,Period steering,Latency velocity,Period velocity
13155,34307328,96258878,-1,-1
13156,-1,-1,1733415068418267136,29924902
13157,25417728,31749098,-1,-1
13158,-1,-1,1733415068465572096,97304987
13159,31833088,94383276,-1,-1
13160,-1,-1,1733415068441441792,25869438
13161,17688832,25962816,-1,-1
13162,-1,-1,1733415068481303040,139861216
13163,32641280,139702614,-1,-1
13164,-1,-1,1733415068501279232,69975944
13165,32249856,70248680,-1,-1
13166,-1,-1,1733415068502745856,51466400
13167,33412608,52056654,-1,-1
13168,-1,-1,1733415068492676352,39930522
13169,33472512,39418476,-1,-1
13170,-1,-1,1733415068515398400,122721984
13171,41756416,122539667,-1,-1
13172,-1,-1,1733415068561322752,95924088
13173,34111232,96103374,-1,-1
13174,-1,-1,1733415068578838528,67515587
13175,33982976,69114692,-1,-1
13176,-1,-1,1733415068575885056,47046278
13177,32621568,44373517,-1,-1
13178,-1,-1,1733415068611529984,135644714
13179,30859264,136615724,-1,-1
13180,-1,-1,1733415068640658944,129128910
13181,31144960,129035403,-1,-1
13182,-1,-1,1733415068654830080,164171124
13183,44742656,164143988,-1,-1
13184,-1,-1,1733415068673469184,118638664
13185,43772160,118640567,-1,-1
13186,-1,-1,1733415068697078016,123608754
13187,45651712,123608009,-1,-1
13188,-1,-1,1733415068710793984,113715836
13189,34667776,116780793,-1,-1
13190,-1,-1,1733415068749613312,38819205
13191,33677312,38722879,-1,-1
13192,-1,-1,1733415068764424704,114811049
13193,32987136,111936711,-1,-1
13194,-1,-1,1733415068779331328,64906327
13195,33885952,66772629,-1,-1
13196,-1,-1,1733415068764996864,35665508
13197,28764928,33750939,-1,-1
13198,-1,-1,1733415068822806016,107808972
13199,44928000,119930333,-1,-1
13200,-1,-1,1733415068853528320,130722204
13201,32761600,120580287,-1,-1
13202,-1,-1,1733415068876089344,172560989
13203,32872448,171472536,-1,-1
13204,-1,-1,1733415068848522752,22433162
13205,18775296,24018489,-1,-1
13206,-1,-1,1733415068900554752,102031956
13207,38970880,103831911,-1,-1
13208,-1,-1,1733415068878813696,28258418
13209,21023232,26812961,-1,-1
13210,-1,-1,1733415068923296256,144482555
13211,14888448,141527028,-1,-1
13212,-1,-1,1733415068961320448,38024025
13213,32906496,37961848,-1,-1
13214,-1,-1,1733415068974459648,113138997
13215,35040256,113871749,-1,-1
13216,-1,-1,1733415068964498688,40039010
13217,37857024,42587947,-1,-1
13218,-1,-1,1733415068992103936,127605096
13219,39835648,127619232,-1,-1
13220,-1,-1,1733415069069575936,127471870
13221,50505728,137276134,-1,-1
13222,-1,-1,1733415069057495808,87919696
13223,14553600,75015145,-1,-1
13224,-1,-1,1733415069093298176,35802196
13225,30807040,35903512,-1,-1
13226,-1,-1,1733415069100100608,156802112
13227,40397312,156578398,-1,-1
13228,-1,-1,1733415069168935424,118834669
13229,38591744,126846459,-1,-1
13230,-1,-1,1733415069169677824,50742044
13231,31298048,43186411,-1,-1
13232,-1,-1,1733415069171130368,151452064
13233,32139776,154229749,-1,-1
13234,-1,-1,1733415069195952896,74822624
13235,38713856,71685478,-1,-1
13236,-1,-1,1733415069233706240,87753057
13237,34446336,89477618,-1,-1
13238,-1,-1,1733415069268818176,35111779
13239,32891136,36331787,-1,-1
13240,-1,-1,1733415069249228032,130409675
13241,46798592,132574453,-1,-1
13242,-1,-1,1733415069323568640,124340107
13243,32875008,120662394,-1,-1
13244,-1,-1,1733415069323803904,50235260
13245,31608064,48984482,-1,-1
13246,-1,-1,1733415069359464960,135660816
13247,31115776,135728418,-1,-1
13248,-1,-1,1733415069333630720,24165600
13249,21002240,26774798,-1,-1
13250,-1,-1,1733415069387754752,104123986
13251,33419520,101650825,-1,-1
13252,-1,-1,1733415069361171968,23417178
13253,18088960,23037212,-1,-1
13254,-1,-1,1733415069409634304,148461974
13255,20537088,148729634,-1,-1
13256,-1,-1,1733415069422429696,112795305
13257,28793600,115486143,-1,-1
13258,-1,-1,1733415069479398656,106968932
13259,33074176,101902732,-1,-1
13260,-1,-1,1733415069453165312,23766253
13261,23559168,28860450,-1,-1
13262,-1,-1,1733415069470729216,67563884
13263,35656960,67602655,-1,-1
13264,-1,-1,1733415069535722752,114993295
13265,31229696,112185237,-1,-1
13266,-1,-1,1733415069570393344,134670333
13267,31989248,134389358,-1,-1
13268,-1,-1,1733415069594623744,174230432
13269,42772736,174411152,-1,-1
13270,-1,-1,1733415069605489664,60865655
13271,27743488,60736601,-1,-1
13272,-1,-1,1733415069663471360,107981693
13273,34813440,106787365,-1,-1
13274,-1,-1,1733415069635233792,21762222
13275,17819392,22933100,-1,-1
13276,-1,-1,1733415069689249792,104015988
13277,32410368,103787358,-1,-1
13278,-1,-1,1733415069658892288,19642158
13279,17884160,22858947,-1,-1
13280,-1,-1,1733415069711446016,102553725
13281,32121600,98973560,-1,-1
13282,-1,-1,1733415069686515456,25069041
13283,22909440,28662896,-1,-1
13284,-1,-1,1733415069741902336,155386648
13285,31224832,153006213,-1,-1
13286,-1,-1,1733415069740846080,48943838
13287,43791360,48547915,-1,-1
13288,-1,-1,1733415069801414400,110567991
13289,31185664,110848354,-1,-1
13290,-1,-1,1733415069810098688,158684389
13291,43065856,158240672,-1,-1
13292,-1,-1,1733415069839823104,79723923
13293,33001728,80227425,-1,-1
13294,-1,-1,1733415069862749952,72927237
13295,30854400,72309920,-1,-1
13296,-1,-1,1733415069856484096,93733785
13297,34532608,93800760,-1,-1
13298,-1,-1,1733415069879095552,122611254
13299,43644928,122622319,-1,-1
13300,-1,-1,1733415069919340800,90244765
13301,32606720,89786434,-1,-1
13302,-1,-1,1733415069915814656,46473933
13303,41800704,47052090,-1,-1
13304,-1,-1,1733415069988870656,123055714
13305,44655360,125631959,-1,-1
13306,-1,-1,1733415069969164032,130293329
13307,45622016,127521620,-1,-1
13308,-1,-1,1733415070002834688,133670650
13309,44754688,133748534,-1,-1
13310,-1,-1,1733415070027467776,124632677
13311,44705792,124827585,-1,-1
13312,-1,-1,1733415070053217536,125749611
13313,40668160,127450436,-1,-1
13314,-1,-1,1733415070109754368,156536894
13315,40351488,154682359,-1,-1
13316,-1,-1,1733415070102447360,92692800
13317,44655616,92670944,-1,-1
13318,-1,-1,1733415070125095936,122648410
13319,42911744,122875727,-1,-1
13320,-1,-1,1733415070148784384,123688352
13321,42351104,123332604,-1,-1
13322,-1,-1,1733415070188584704,89799955
13323,34092800,90233573,-1,-1
13324,-1,-1,1733415070177506048,38921255
13325,33768192,38533857,-1,-1
13326,-1,-1,1733415070223053568,95547337
13327,32845568,95086277,-1,-1
13328,-1,-1,1733415070219016448,45962906
13329,41584896,46412052,-1,-1
13330,-1,-1,1733415070244683264,125666477
13331,44649984,125783780,-1,-1
13332,-1,-1,1733415070280383744,85700267
13333,33030656,86006943,-1,-1
13334,-1,-1,1733415070273308672,42924864
13335,37645824,42617172,-1,-1
13336,-1,-1,1733415070296998144,123689331
13337,43778304,123595389,-1,-1
13338,-1,-1,1733415070337146880,90148492
13339,34944256,89926246,-1,-1
13340,-1,-1,1733415070321571840,34425010
13341,29796352,34712380,-1,-1
13342,-1,-1,1733415070359186688,87614486
13343,31826432,89226172,-1,-1
13344,-1,-1,1733415070349195776,40009213
13345,34813440,38418117,-1,-1
13346,-1,-1,1733415070414079744,114883577
13347,44732416,126739369,-1,-1
13348,-1,-1,1733415070443989504,129909474
13349,45001984,129841177,-1,-1
13350,-1,-1,1733415070471604992,177615458
13351,32961024,167308895,-1,-1
13352,-1,-1,1733415070448909824,27304773
13353,24083712,28995623,-1,-1
13354,-1,-1,1733415070501624064,102714112
13355,31956224,99626177,-1,-1
13356,-1,-1,1733415070476332032,24707571
13357,21056768,26979293,-1,-1
13358,-1,-1,1733415070532293888,105961740
13359,31120128,103797336,-1,-1
13360,-1,-1,1733415070512640512,30346382
13361,27905280,32839018,-1,-1
13362,-1,-1,1733415070564038400,101398130
13363,31994624,98785272,-1,-1
13364,-1,-1,1733415070541914624,27875527
13365,25959424,30852037,-1,-1
13366,-1,-1,1733415070597655040,105740517
13367,32950272,102724910,-1,-1
13368,-1,-1,1733415070567473920,19818373
13369,16703232,22843395,-1,-1
13370,-1,-1,1733415070619360256,101886549
13371,32105984,99944921,-1,-1
13372,-1,-1,1733415070598110464,28749422
13373,23863296,28638625,-1,-1
13374,-1,-1,1733415070642828800,94718466
13375,32423168,94313482,-1,-1
13376,-1,-1,1733415070616034816,23205742
13377,18409728,22849175,-1,-1
13378,-1,-1,1733415070682797312,116762336
13379,33200128,118537987,-1,-1
13380,-1,-1,1733415070655339264,22541956
13381,18960128,24633111,-1,-1
13382,-1,-1,1733415070712781824,107442449
13383,34349312,103670621,-1,-1
13384,-1,-1,1733415070686119936,23337785
13385,16100352,22959640,-1,-1
13386,-1,-1,1733415070735809280,99689369
13387,33970176,99745264,-1,-1
13388,-1,-1,1733415070706659072,20849390
13389,18888960,23999666,-1,-1
13390,-1,-1,1733415070762568448,105909291
13391,32864512,103652947,-1,-1
13392,-1,-1,1733415070737600768,25032036
13393,22084352,27096495,-1,-1
13394,-1,-1,1733415070793121280,105520412
13395,38588160,104757519,-1,-1
13396,-1,-1,1733415070767062272,23940757
13397,19900416,24673543,-1,-1
13398,-1,-1,1733415070821280512,104218264
13399,32518400,101866979,-1,-1
13400,-1,-1,1733415070796685312,25404515
13401,22976768,28835706,-1,-1
13402,-1,-1,1733415070851660544,104975107
13403,31975680,100744622,-1,-1
13404,-1,-1,1733415070823836928,22175994
13405,17952000,22848478,-1,-1
13406,-1,-1,1733415070899218432,125381353
13407,33372416,122675539,-1,-1
13408,-1,-1,1733415070889472512,40254060
13409,38088448,43351428,-1,-1
13410,-1,-1,1733415070952335872,162863320
13411,34707712,162859877,-1,-1
13412,-1,-1,1733415070951993600,99657320
13413,33664768,98842730,-1,-1
13414,-1,-1,1733415071004821504,102827663
13415,31852544,102797154,-1,-1
13416,-1,-1,1733415070976573440,21751939
13417,19012096,24038030,-1,-1
13418,-1,-1,1733415071018305280,141731711
13419,16770816,139432352,-1,-1
13420,-1,-1,1733415071054289152,35983772
13421,30792448,35958227,-1,-1
13422,-1,-1,1733415071066872576,112583457
13423,34180864,113531620,-1,-1
13424,-1,-1,1733415071046253056,29379619
13425,34927104,40104424,-1,-1
13426,-1,-1,1733415071069601536,123348367
13427,44851968,123573301,-1,-1
13428,-1,-1,1733415071103172352,133570658
13429,45189120,126215572,-1,-1
13430,-1,-1,1733415071150801152,97628734
13431,32770816,93131270,-1,-1
13432,-1,-1,1733415071146703872,45902423
13433,40344576,45879838,-1,-1
13434,-1,-1,1733415071172265216,125561281
13435,39875584,125649934,-1,-1
13436,-1,-1,1733415071198026496,125761172
13437,44792832,125671010,-1,-1
13438,-1,-1,1733415071256831232,108804569
13439,46710784,122576537,-1,-1
13440,-1,-1,1733415071271232768,164401376
13441,33845760,151583054,-1,-1
13442,-1,-1,1733415071243135744,21902765
13443,18892032,23926325,-1,-1
13444,-1,-1,1733415071307765248,114629207
13445,30919168,111765434,-1,-1
13446,-1,-1,1733415071282008576,24243585
13447,21928448,26886463,-1,-1
13448,-1,-1,1733415071333883392,101874231
13449,30842112,98660212,-1,-1
13450,-1,-1,1733415071321294848,37411336
13451,35914752,40976275,-1,-1
13452,-1,-1,1733415071382285824,110990546
13453,31957248,103767761,-1,-1
13454,-1,-1,1733415071353283328,20997497
13455,22887680,27937131,-1,-1
13456,-1,-1,1733415071405817856,102534216
13457,31896064,99748776,-1,-1
13458,-1,-1,1733415071374678272,18860561
13459,17013760,22117610,-1,-1
13460,-1,-1,1733415071430443008,105764516
13461,31565824,101303079,-1,-1
13462,-1,-1,1733415071403719424,23276270
13463,21960192,27398894,-1,-1
13464,-1,-1,1733415071461808384,108088652
13465,33576448,105856266,-1,-1
13466,-1,-1,1733415071435587328,23778982
13467,19918336,25862582,-1,-1
13468,-1,-1,1733415071496271872,160684404
13469,33406464,158226361,-1,-1
13470,-1,-1,1733415071479159552,32887264
13471,39972864,44441049,-1,-1
13472,-1,-1,1733415071553746688,124586898
13473,44872960,124776562,-1,-1
13474,-1,-1,1733415071573522432,219775669
13475,34627328,209287020,-1,-1
13476,-1,-1,1733415071611334400,37811778
13477,44890880,48175554,-1,-1
13478,-1,-1,1733415071612798976,201464633
13479,22099200,192748084,-1,-1
13480,-1,-1,1733415071673450240,160650930
13481,33405440,158053602,-1,-1
13482,-1,-1,1733415071667384576,43933975
13483,37762048,43246605,-1,-1
13484,-1,-1,1733415071713335552,95950933
13485,33168896,98224212,-1,-1
13486,-1,-1,1733415071691054592,27718727
13487,33902848,37665574,-1,-1
13488,-1,-1,1733415071717011968,125957102
13489,41977088,125772515,-1,-1
13490,-1,-1,1733415071757596416,140584636
13491,39759104,128573731,-1,-1
13492,-1,-1,1733415071794396160,86799470
13493,33000192,87025361,-1,-1
13494,-1,-1,1733415071818355712,73959195
13495,34075904,73897675,-1,-1
13496,-1,-1,1733415071800484608,32128855
13497,27783936,34995504,-1,-1
13498,-1,-1,1733415071853777664,103292779
13499,33481728,99670407,-1,-1
13500,-1,-1,1733415071839164672,35386939
13501,33982720,38892869,-1,-1
13502,-1,-1,1733415071896235520,107070537
13503,31406336,104258804,-1,-1
13504,-1,-1,1733415071874073088,27837512
13505,22900480,27509725,-1,-1
13506,-1,-1,1733415071919958784,95885469
13507,30916096,95759760,-1,-1
13508,-1,-1,1733415071893170176,23211478
13509,21237760,26197335,-1,-1
13510,-1,-1,1733415071981355520,138184954
13511,35910400,138554438,-1,-1
13512,-1,-1,1733415071960909824,129554438
13513,35868160,129703114,-1,-1
13514,-1,-1,1733415072010419712,99509569
13515,30980352,95854029,-1,-1
13516,-1,-1,1733415071988681728,28261968
13517,24856320,30873315,-1,-1
13518,-1,-1,1733415072036767488,98085507
13519,31165952,96053342,-1,-1
13520,-1,-1,1733415072010717696,23950296
13521,24975104,29686684,-1,-1
13522,-1,-1,1733415072031398656,70680482
13523,43434496,76979277,-1,-1
13524,-1,-1,1733415072105676800,124278114
13525,46006784,126822623,-1,-1
13526,-1,-1,1733415072098708736,143031736
13527,45801728,130523840,-1,-1
13528,-1,-1,1733415072157216512,108507778
13529,33012736,107888139,-1,-1
13530,-1,-1,1733415072161126400,153909504
13531,22032640,152612195,-1,-1
13532,-1,-1,1733415072198003456,36876835
13533,34428416,39402200,-1,-1
13534,-1,-1,1733415072207496192,109492597
13535,32037120,105316200,-1,-1
13536,-1,-1,1733415072179035392,21539326
13537,21125376,25966487,-1,-1
13538,-1,-1,1733415072231493888,152458185
13539,30991104,149532398,-1,-1
13540,-1,-1,1733415072219397376,37903183
13541,35937792,40907715,-1,-1
13542,-1,-1,1733415072284339712,114942580
13543,30804992,112369776,-1,-1
13544,-1,-1,1733415072268895744,134555669
13545,43897856,146104062,-1,-1
13546,-1,-1,1733415072301596160,132700058
13547,40794112,120627091,-1,-1
13548,-1,-1,1733415072369391104,117795125
13549,32798976,120742610,-1,-1
13550,-1,-1,1733415072358255872,38864386
13551,30851328,35936243,-1,-1
13552,-1,-1,1733415072387936256,179680466
13553,32245760,180507138,-1,-1
13554,-1,-1,1733415072382541312,144604555
13555,44317696,155887267,-1,-1
13556,-1,-1,1733415072443634944,161093460
13557,37652224,148903173,-1,-1
13558,-1,-1,1733415072483105792,139470698
13559,32827648,140793926,-1,-1
13560,-1,-1,1733415072458190592,25085002
13561,21922816,26584341,-1,-1
13562,-1,-1,1733415072515912448,157721593
13563,32929792,154652994,-1,-1
13564,-1,-1,1733415072495634176,29721308
13565,32555520,41940081,-1,-1
13566,-1,-1,1733415072524151552,128517203
13567,35687936,128781539,-1,-1
13568,-1,-1,1733415072548170240,124018766
13569,41854208,123716763,-1,-1
13570,-1,-1,1733415072622230528,124060364
13571,41751552,122717602,-1,-1
13572,-1,-1,1733415072599548416,127317610
13573,38739200,128773203,-1,-1
13574,-1,-1,1733415072636154368,136605528
13575,44759808,124662315,-1,-1
13576,-1,-1,1733415072703998720,117844413
13577,33584896,120073754,-1,-1
13578,-1,-1,1733415072706599680,52600609
13579,32810496,49558438,-1,-1
13580,-1,-1,1733415072732592128,125992328
13581,32108544,127049944,-1,-1
13582,-1,-1,1733415072751293952,118701656
13583,30859520,118495846,-1,-1
13584,-1,-1,1733415072736335104,35041179
13585,31920896,38092571,-1,-1
13586,-1,-1,1733415072790174720,103839278
13587,34968320,101767569,-1,-1
13588,-1,-1,1733415072767049984,26875234
13589,24819712,28724168,-1,-1
13590,-1,-1,1733415072815235072,98184843
13591,33714688,95817315,-1,-1
13592,-1,-1,1733415072786979584,21744422
13593,17106176,21310037,-1,-1
13594,-1,-1,1733415072850971904,163992090
13595,34390784,162622529,-1,-1
13596,-1,-1,1733415072834618624,33646620
13597,29867008,34670453,-1,-1
13598,-1,-1,1733415072847309824,112691030
13599,34469376,124744495,-1,-1
13600,-1,-1,1733415072896072704,48762707
13601,35052288,40191715,-1,-1
13602,-1,-1,1733415072922077696,126004741
13603,33675008,123867025,-1,-1
13604,-1,-1,1733415072926612992,54535405
13605,32056576,52777345,-1,-1
13606,-1,-1,1733415072965213696,38600667
13607,43765760,48677769,-1,-1
13608,-1,-1,1733415072948411904,133197662
13609,45797376,123796961,-1,-1
13610,-1,-1,1733415072956428288,108016346
13611,43672832,119847305,-1,-1
13612,-1,-1,1733415072972996864,116568248
13613,40944640,116815462,-1,-1
13614,-1,-1,1733415073021762560,48765676
13615,33357056,38263737,-1,-1
13616,-1,-1,1733415073037498368,115735558
13617,40096000,113292232,-1,-1
13618,-1,-1,1733415073023938304,136439837
13619,26915584,139780728,-1,-1
13620,-1,-1,1733415073034390784,60452115
13621,37897216,69842822,-1,-1
13622,-1,-1,1733415073118974720,134584203
13623,45905920,134621408,-1,-1
13624,-1,-1,1733415073148900864,179925403
13625,33885184,168610927,-1,-1
13626,-1,-1,1733415073126707456,27806591
13627,17787904,26918778,-1,-1
13628,-1,-1,1733415073178880000,152172331
13629,30779648,151715013,-1,-1
13630,-1,-1,1733415073186943488,158063100
13631,45787392,158655268,-1,-1
13632,-1,-1,1733415073236573184,149629675
13633,35027968,149829425,-1,-1
13634,-1,-1,1733415073208464384,21891069
13635,18004992,24909255,-1,-1
13636,-1,-1,1733415073259531008,101066362
13637,30892288,97835866,-1,-1
13638,-1,-1,1733415073233838080,24307207
13639,21882880,26869694,-1,-1
13640,-1,-1,1733415073284234752,100396547
13641,33944320,98930523,-1,-1
13642,-1,-1,1733415073258851584,24616362
13643,20961024,25895536,-1,-1
13644,-1,-1,1733415073316939520,108087836
13645,32926208,105845812,-1,-1
13646,-1,-1,1733415073291709696,24769911
13647,23062272,28002356,-1,-1
13648,-1,-1,1733415073343524608,101815110
13649,31070208,98886175,-1,-1
13650,-1,-1,1733415073320439296,26914263
13651,25008896,29805152,-1,-1
13652,-1,-1,1733415073374358784,153919465
13653,33452544,150716870,-1,-1
13654,-1,-1,1733415073349246208,24887398
13655,32057856,36955813,-1,-1
13656,-1,-1,1733415073417888768,168642433
13657,40303360,156539077,-1,-1
13658,-1,-1,1733415073405652480,137763404
13659,25728768,140974967,-1,-1
13660,-1,-1,1733415073454394624,98742172
13661,34038784,96709491,-1,-1
13662,-1,-1,1733415073429304832,24909732
13663,21904384,26867871,-1,-1
13664,-1,-1,1733415073468153600,138848644
13665,14982912,135869488,-1,-1
13666,-1,-1,1733415073503958272,35804319
13667,31194112,36070619,-1,-1
13668,-1,-1,1733415073533780992,129822858
13669,32839680,129495317,-1,-1
13670,-1,-1,1733415073529813248,196031879
13671,26772736,198612327,-1,-1
13672,-1,-1,1733415073556124416,76311235
13673,42099456,75762190,-1,-1
13674,-1,-1,1733415073571097600,114972802
13675,39951360,123907733,-1,-1
13676,-1,-1,1733415073619506944,48409394
13677,35916032,40903275,-1,-1
13678,-1,-1,1733415073632798976,113291941
13679,32892160,109734210,-1,-1
13680,-1,-1,1733415073650507776,67708440
13681,35261696,67743307,-1,-1
13682,-1,-1,1733415073619397376,18889708
13683,26023680,31128092,-1,-1
13684,-1,-1,1733415073640747520,121349935
13685,44845568,120767750,-1,-1
13686,-1,-1,1733415073710908672,120160711
13687,31301376,109139272,-1,-1
13688,-1,-1,1733415073774478336,213569917
13689,35948288,216148009,-1,-1
13690,-1,-1,1733415073745294336,120815448
13691,26940416,120741400,-1,-1
13692,-1,-1,1733415073793004544,97710341
13693,35981312,95074862,-1,-1
13694,-1,-1,1733415073768723968,25719226
13695,22979328,27592757,-1,-1
13696,-1,-1,1733415073797583360,128859030
13697,14183168,125511122,-1,-1
13698,-1,-1,1733415073833298944,35715455
13699,32449280,37681666,-1,-1
13700,-1,-1,1733415073845342208,112042991
13701,34303744,112615543,-1,-1
13702,-1,-1,1733415073832337920,36995875
13703,34785280,39372416,-1,-1
13704,-1,-1,1733415073849073920,116735634
13705,36886272,124837599,-1,-1
13706,-1,-1,1733415073900191232,51117389
13707,40036096,45136130,-1,-1
13708,-1,-1,1733415073927740672,127549328
13709,32904960,121490540,-1,-1
13710,-1,-1,1733415073946556672,118815833
13711,38344448,118717940,-1,-1
13712,-1,-1,1733415073956339456,59782702
13713,32665856,59802789,-1,-1
13714,-1,-1,1733415073995135488,138795541
13715,33066496,141037006,-1,-1
13716,-1,-1,1733415073985775616,140639992
13717,44826880,141519038,-1,-1
13718,-1,-1,1733415073995535104,109759355
13719,43874048,118774161,-1,-1
13720,-1,-1,1733415074028210432,132675160
13721,42766848,120643559,-1,-1
13722,-1,-1,1733415074035824384,107614568
13723,43940352,119921724,-1,-1
13724,-1,-1,1733415074065739008,129978311
13725,45648384,129578839,-1,-1
13726,-1,-1,1733415074102407168,136603384
13727,44642304,124622680,-1,-1
13728,-1,-1,1733415074139513600,37106156
13729,32979456,39074607,-1,-1
13730,-1,-1,1733415074115232768,25718811
13731,15867648,23797232,-1,-1
13732,-1,-1,1733415074164736256,199503674
13733,40785920,202643189,-1,-1
13734,-1,-1,1733415074168664576,53928003
13735,18411264,51493052,-1,-1
13736,-1,-1,1733415074221490944,102826299
13737,39998208,102475517,-1,-1
13738,-1,-1,1733415074197129472,25638310
13739,22034176,27778331,-1,-1
13740,-1,-1,1733415074246195200,99065632
13741,32082944,97899069,-1,-1
13742,-1,-1,1733415074221284608,25089048
13743,22094336,26895360,-1,-1
13744,-1,-1,1733415074287060480,115775949
13745,31983360,112651664,-1,-1
13746,-1,-1,1733415074261873664,24812859
13747,23419136,28419723,-1,-1
13748,-1,-1,1733415074309383936,147510003
13749,16227072,143999131,-1,-1
13750,-1,-1,1733415074355432448,146048471
13751,32872448,145864033,-1,-1
13752,-1,-1,1733415074352128000,96695362
13753,29857280,99698197,-1,-1
13754,-1,-1,1733415074414349568,112221497
13755,36069888,108951391,-1,-1
13756,-1,-1,1733415074388884736,24534873
13757,19864832,24804208,-1,-1
13758,-1,-1,1733415074434539520,95654649
13759,31932160,96933534,-1,-1
13760,-1,-1,1733415074409553664,25014198
13761,19413248,24361975,-1,-1
13762,-1,-1,1733415074462191360,102637510
13763,31740928,103200835,-1,-1
13764,-1,-1,1733415074446461184,34269472
13765,30392320,36048139,-1,-1
13766,-1,-1,1733415074496204032,99742839
13767,34767872,100596130,-1,-1
13768,-1,-1,1733415074473807360,27602971
13769,21883904,27002649,-1,-1
13770,-1,-1,1733415074529984000,106176707
13771,31291648,103142082,-1,-1
13772,-1,-1,1733415074506767616,26783385
13773,24953600,29551563,-1,-1
13774,-1,-1,1733415074572539136,115771395
13775,31929856,112831682,-1,-1
13776,-1,-1,1733415074548729088,26189606
13777,22359808,27320449,-1,-1
13778,-1,-1,1733415074598183680,149454541
13779,29955328,148315856,-1,-1
13780,-1,-1,1733415074609860096,61676309
13781,34872320,73694602,-1,-1
13782,-1,-1,1733415074663543040,103682704
13783,37234432,93110355,-1,-1
13784,-1,-1,1733415074694472448,30929280
13785,27856384,32612947,-1,-1
13786,-1,-1,1733415074692997120,198524497
13787,14834688,195599645,-1,-1
13788,-1,-1,1733415074732739328,39742092
13789,33975808,39009892,-1,-1
13790,-1,-1,1733415074759810304,127070804
13791,30906112,124678929,-1,-1
13792,-1,-1,1733415074808667136,148856757
13793,33803008,154982251,-1,-1
13794,-1,-1,1733415074866889216,208222066
13795,33227008,205965553,-1,-1
13796,-1,-1,1733415074902391552,135502310
13797,32878336,133900167,-1,-1
13798,-1,-1,1733415074872579840,20187736
13799,20050176,25047758,-1,-1
13800,-1,-1,1733415074913278720,140698665
13801,14868736,136716987,-1,-1
13802,-1,-1,1733415074952146176,38867431
13803,34256640,39232642,-1,-1
13804,-1,-1,1733415074947147008,95000611
13805,14672128,94310059,-1,-1
13806,-1,-1,1733415074984020224,36873309
13807,31061248,37130923,-1,-1
13808,-1,-1,1733415075009706752,125686117
13809,34337280,129141361,-1,-1
13810,-1,-1,1733415075067651584,207944823
13811,31591168,204875054,-1,-1
13812,-1,-1,1733415075112392192,144740486
13813,32372480,144520834,-1,-1
13814,-1,-1,1733415075090341120,27948534
13815,22050304,27561908,-1,-1
13816,-1,-1,1733415075155869952,115528821
13817,31819520,116131859,-1,-1
13818,-1,-1,1733415075183040000,177169646
13819,20955904,179335866,-1,-1
13820,-1,-1,1733415075193739776,60700049
13821,37773312,70860525,-1,-1
13822,-1,-1,1733415075224336896,130596843
13823,40760064,129904005,-1,-1
13824,-1,-1,1733415075282165248,107828126
13825,32900096,95804872,-1,-1
13826,-1,-1,1733415075266224896,34059484
13827,38278400,46133715,-1,-1
13828,-1,-1,1733415075294742016,128517162
13829,44441344,128588928,-1,-1
13830,-1,-1,1733415075375601664,130859149
13831,31186688,119239640,-1,-1
13832,-1,-1,1733415075377588992,51987337
13833,39180800,52734476,-1,-1
13834,-1,-1,1733415075418723072,141133928
13835,41663232,138566037,-1,-1
13836,-1,-1,1733415075395201024,26477709
13837,20038912,27828413,-1,-1
13838,-1,-1,1733415075413970432,118769373
13839,22074112,117903080,-1,-1
13840,-1,-1,1733415075469955072,155984377
13841,34539264,158076819,-1,-1
13842,-1,-1,1733415075452619520,32664562
13843,38391808,43335472,-1,-1
13844,-1,-1,1733415075521961216,119341306
13845,33976576,108847887,-1,-1
13846,-1,-1,1733415075522175744,50214508
13847,31917824,48669439,-1,-1
13848,-1,-1,1733415075512712192,140536121
13849,27905792,143754181,-1,-1
13850,-1,-1,1733415075556021248,143309039
13851,18736640,141046067,-1,-1
13852,-1,-1,1733415075593552384,37530991
13853,33762560,38451471,-1,-1
13854,-1,-1,1733415075615692032,122139362
13855,33804288,121043984,-1,-1
13856,-1,-1,1733415075653064960,37372678
13857,33747712,39626503,-1,-1
13858,-1,-1,1733415075643447040,190382163
13859,25775872,186942162,-1,-1
13860,-1,-1,1733415075709308672,65861347
13861,29835264,65549787,-1,-1
13862,-1,-1,1733415075705903872,196595148
13863,28938752,200604559,-1,-1
13864,-1,-1,1733415075723070208,67166120
13865,43744512,75686569,-1,-1
13866,-1,-1,1733415075753434624,130364386
13867,42850048,130722227,-1,-1
13868,-1,-1,1733415075801699328,48264430
13869,31276800,36290520,-1,-1
13870,-1,-1,1733415075813454080,61754530
13871,36633856,64753632,-1,-1
13872,-1,-1,1733415075794391552,30937594
13873,37809664,42030377,-1,-1
13874,-1,-1,1733415075853458176,109066118
13875,30890496,93471466,-1,-1
13876,-1,-1,1733415075828229888,24771797
13877,31387648,37852525,-1,-1
13878,-1,-1,1733415075848885760,120655559
13879,44035328,121027691,-1,-1
13880,-1,-1,1733415075873551360,124665490
13881,46734592,127493195,-1,-1
13882,-1,-1,1733415075898051840,124500300
13883,44870912,120842806,-1,-1
13884,-1,-1,1733415075923075328,125023388
13885,40949504,125842178,-1,-1
13886,-1,-1,1733415075971713536,48638051
13887,32584960,37481259,-1,-1
13888,-1,-1,1733415075987519488,115805951
13889,39323904,114069606,-1,-1
