#,Latency steering,Period steering,Latency velocity,Period velocity
2676,2.9105e+11,1e+08,-1,-1
2677,-1,-1,2.9105e+11,1e+08
2678,2.9105e+11,1e+08,-1,-1
2679,-1,-1,2.91e+11,5e+07
2680,2.91e+11,5e+07,-1,-1
2681,-1,-1,2.9105e+11,1.5e+08
2682,2.9105e+11,1.5e+08,-1,-1
2683,-1,-1,2.91e+11,5e+07
2684,2.91e+11,5e+07,-1,-1
2685,-1,-1,2.91e+11,1.5e+08
2686,2.91e+11,1.5e+08,-1,-1
2687,-1,-1,2.91e+11,5e+07
2688,2.91e+11,5e+07,-1,-1
2689,-1,-1,2.92e+11,5e+07
2690,2.92e+11,5e+07,-1,-1
2691,-1,-1,2.92e+11,5e+07
2692,2.92e+11,5e+07,-1,-1
2693,-1,-1,2.92e+11,5e+07
2694,2.92e+11,5e+07,-1,-1
2695,-1,-1,2.92e+11,5e+07
2696,2.92e+11,5e+07,-1,-1
2697,-1,-1,2.92e+11,5e+07
2698,2.92e+11,5e+07,-1,-1
2699,-1,-1,2.92e+11,5e+07
2700,2.92e+11,5e+07,-1,-1
2701,-1,-1,2.92e+11,1e+08
2702,2.9205e+11,1.5e+08,-1,-1
2703,-1,-1,2.92e+11,1e+08
2704,2.9205e+11,1e+08,-1,-1
2705,-1,-1,2.92e+11,1e+08
2706,2.92e+11,5e+07,-1,-1
2707,-1,-1,2.92e+11,1.5e+08
2708,2.92e+11,1.5e+08,-1,-1
2709,-1,-1,2.92e+11,0
2710,2.92e+11,0,-1,-1
2711,-1,-1,2.92e+11,2.5e+08
2712,2.92e+11,2.5e+08,-1,-1
2713,-1,-1,2.93e+11,5e+07
2714,2.93e+11,5e+07,-1,-1
2715,-1,-1,2.93e+11,5e+07
2716,2.93e+11,5e+07,-1,-1
2717,-1,-1,2.93e+11,1e+08
2718,2.93e+11,1e+08,-1,-1
2719,-1,-1,2.9305e+11,5e+07
2720,2.9305e+11,5e+07,-1,-1
2721,-1,-1,2.93e+11,5e+07
2722,2.93e+11,5e+07,-1,-1
2723,-1,-1,2.93e+11,1e+08
2724,2.93e+11,1e+08,-1,-1
2725,-1,-1,2.93e+11,1.5e+08
2726,2.93e+11,1.5e+08,-1,-1
2727,-1,-1,2.93e+11,5e+07
2728,2.93e+11,5e+07,-1,-1
2729,-1,-1,2.93e+11,5e+07
2730,2.93e+11,5e+07,-1,-1
2731,-1,-1,2.93e+11,1e+08
2732,2.93e+11,1e+08,-1,-1
2733,-1,-1,2.93e+11,0
2734,2.93e+11,0,-1,-1
2735,-1,-1,2.93e+11,1e+08
2736,2.93e+11,1e+08,-1,-1
2737,-1,-1,2.9305e+11,1e+08
2738,2.9305e+11,1e+08,-1,-1
2739,-1,-1,2.9305e+11,1e+08
2740,2.9305e+11,1e+08,-1,-1
2741,-1,-1,2.94e+11,1.5e+08
2742,2.94e+11,1.5e+08,-1,-1
2743,-1,-1,2.94e+11,5e+07
2744,2.94e+11,5e+07,-1,-1
2745,-1,-1,2.94e+11,1e+08
2746,2.9405e+11,1.5e+08,-1,-1
2747,-1,-1,2.94e+11,1e+08
2748,2.94e+11,5e+07,-1,-1
2749,-1,-1,2.9405e+11,1.5e+08
2750,2.9405e+11,1.5e+08,-1,-1
2751,-1,-1,2.94e+11,5e+07
2752,2.94e+11,5e+07,-1,-1
2753,-1,-1,2.9405e+11,1.5e+08
2754,2.9405e+11,1.5e+08,-1,-1
2755,-1,-1,2.94e+11,5e+07
2756,2.94e+11,5e+07,-1,-1
2757,-1,-1,2.94e+11,1e+08
2758,2.94e+11,1e+08,-1,-1
2759,-1,-1,2.9405e+11,5e+07
2760,2.9405e+11,5e+07,-1,-1
2761,-1,-1,2.95e+11,5e+07
2762,2.95e+11,5e+07,-1,-1
2763,-1,-1,2.95e+11,1e+08
2764,2.95e+11,1e+08,-1,-1
2765,-1,-1,2.9505e+11,5e+07
2766,2.9505e+11,5e+07,-1,-1
2767,-1,-1,2.95e+11,1e+08
2768,2.95e+11,1e+08,-1,-1
2769,-1,-1,2.95e+11,5e+07
2770,2.95e+11,5e+07,-1,-1
2771,-1,-1,2.95e+11,5e+07
2772,2.95e+11,5e+07,-1,-1
2773,-1,-1,2.9505e+11,5e+07
2774,2.9505e+11,5e+07,-1,-1
2775,-1,-1,2.95e+11,5e+07
2776,2.95e+11,5e+07,-1,-1
2777,-1,-1,2.9505e+11,5e+07
2778,2.9505e+11,5e+07,-1,-1
2779,-1,-1,2.95e+11,5e+07
2780,2.9505e+11,1e+08,-1,-1
2781,-1,-1,2.95e+11,1.5e+08
2782,2.95e+11,1e+08,-1,-1
2783,-1,-1,2.95e+11,5e+07
2784,2.95e+11,5e+07,-1,-1
2785,-1,-1,2.95e+11,5e+07
2786,2.95e+11,5e+07,-1,-1
2787,-1,-1,2.95e+11,5e+07
2788,2.95e+11,5e+07,-1,-1
2789,-1,-1,2.95e+11,5e+07
2790,2.95e+11,5e+07,-1,-1
2791,-1,-1,2.9505e+11,5e+07
2792,2.9505e+11,5e+07,-1,-1
2793,-1,-1,2.96e+11,5e+07
2794,2.9605e+11,1e+08,-1,-1
2795,-1,-1,2.9605e+11,1.5e+08
2796,2.9605e+11,1e+08,-1,-1
2797,-1,-1,2.96e+11,1e+08
2798,2.96e+11,1e+08,-1,-1
2799,-1,-1,2.96e+11,1e+08
2800,2.9605e+11,1.5e+08,-1,-1
2801,-1,-1,2.96e+11,1e+08
2802,2.96e+11,5e+07,-1,-1
2803,-1,-1,2.96e+11,0
2804,2.96e+11,0,-1,-1
2805,-1,-1,2.96e+11,1e+08
2806,2.96e+11,1e+08,-1,-1
2807,-1,-1,2.9605e+11,5e+07
2808,2.9605e+11,5e+07,-1,-1
2809,-1,-1,2.96e+11,5e+07
2810,2.96e+11,5e+07,-1,-1
2811,-1,-1,2.96e+11,1.5e+08
2812,2.96e+11,1.5e+08,-1,-1
2813,-1,-1,2.9605e+11,1.5e+08
2814,2.9605e+11,1.5e+08,-1,-1
2815,-1,-1,2.97e+11,1e+08
2816,2.97e+11,1e+08,-1,-1
2817,-1,-1,2.9705e+11,1e+08
2818,2.9705e+11,1e+08,-1,-1
2819,-1,-1,2.97e+11,1e+08
2820,2.97e+11,1e+08,-1,-1
2821,-1,-1,2.97e+11,1e+08
2822,2.97e+11,1e+08,-1,-1
2823,-1,-1,2.97e+11,0
2824,2.9705e+11,5e+07,-1,-1
2825,-1,-1,2.97e+11,2.5e+08
2826,2.97e+11,2e+08,-1,-1
2827,-1,-1,2.97e+11,5e+07
2828,2.97e+11,5e+07,-1,-1
2829,-1,-1,2.97e+11,1e+08
2830,2.97e+11,1e+08,-1,-1
2831,-1,-1,2.9705e+11,5e+07
2832,2.9705e+11,5e+07,-1,-1
2833,-1,-1,2.97e+11,5e+07
2834,2.97e+11,5e+07,-1,-1
2835,-1,-1,2.97e+11,1e+08
2836,2.97e+11,1e+08,-1,-1
2837,-1,-1,2.97e+11,0
2838,2.9705e+11,5e+07,-1,-1
2839,-1,-1,2.98e+11,1e+08
2840,2.98e+11,5e+07,-1,-1
2841,-1,-1,2.98e+11,5e+07
2842,2.98e+11,5e+07,-1,-1
2843,-1,-1,2.98e+11,5e+07
2844,2.98e+11,5e+07,-1,-1
2845,-1,-1,2.98e+11,5e+07
2846,2.98e+11,5e+07,-1,-1
2847,-1,-1,2.98e+11,5e+07
2848,2.98e+11,5e+07,-1,-1
2849,-1,-1,2.9805e+11,5e+07
2850,2.9805e+11,5e+07,-1,-1
2851,-1,-1,2.98e+11,2e+08
2852,2.98e+11,2e+08,-1,-1
2853,-1,-1,2.98e+11,5e+07
2854,2.98e+11,5e+07,-1,-1
2855,-1,-1,2.98e+11,1.5e+08
2856,2.98e+11,1.5e+08,-1,-1
2857,-1,-1,2.98e+11,5e+07
2858,2.98e+11,5e+07,-1,-1
2859,-1,-1,2.98e+11,5e+07
2860,2.98e+11,5e+07,-1,-1
2861,-1,-1,2.98e+11,5e+07
2862,2.98e+11,5e+07,-1,-1
2863,-1,-1,2.98e+11,5e+07
2864,2.9805e+11,1e+08,-1,-1
2865,-1,-1,2.9905e+11,2e+08
2866,2.9905e+11,1.5e+08,-1,-1
2867,-1,-1,2.9905e+11,1e+08
2868,2.9905e+11,1e+08,-1,-1
2869,-1,-1,2.99e+11,5e+07
2870,2.99e+11,5e+07,-1,-1
2871,-1,-1,2.99e+11,5e+07
2872,2.99e+11,5e+07,-1,-1
2873,-1,-1,2.99e+11,5e+07
2874,2.9905e+11,1e+08,-1,-1
2875,-1,-1,2.99e+11,1e+08
2876,2.99e+11,5e+07,-1,-1
2877,-1,-1,2.99e+11,0
2878,2.9905e+11,5e+07,-1,-1
2879,-1,-1,2.9905e+11,2e+08
2880,2.9905e+11,1.5e+08,-1,-1
2881,-1,-1,2.99e+11,1e+08
2882,2.9905e+11,1.5e+08,-1,-1
2883,-1,-1,3e+11,2.5e+08
2884,3e+11,2e+08,-1,-1
2885,-1,-1,3e+11,5e+07
2886,3e+11,5e+07,-1,-1
2887,-1,-1,3e+11,1e+08
2888,3.0005e+11,1.5e+08,-1,-1
2889,-1,-1,3.0005e+11,1.5e+08
2890,3.0005e+11,1e+08,-1,-1
2891,-1,-1,3e+11,5e+07
2892,3e+11,5e+07,-1,-1
2893,-1,-1,3e+11,1e+08
2894,3.0005e+11,1.5e+08,-1,-1
2895,-1,-1,3e+11,1e+08
2896,3e+11,5e+07,-1,-1
2897,-1,-1,3e+11,5e+07
2898,3e+11,5e+07,-1,-1
2899,-1,-1,3e+11,5e+07
2900,3e+11,5e+07,-1,-1
2901,-1,-1,3.0005e+11,5e+07
2902,3.0005e+11,5e+07,-1,-1
2903,-1,-1,3.0005e+11,1e+08
2904,3.0005e+11,1e+08,-1,-1
2905,-1,-1,3.0005e+11,1e+08
2906,3.0005e+11,1e+08,-1,-1
2907,-1,-1,3e+11,5e+07
2908,3e+11,5e+07,-1,-1
2909,-1,-1,3.01e+11,2e+08
2910,3.01e+11,2e+08,-1,-1
2911,-1,-1,3.01e+11,1e+08
2912,3.01e+11,1e+08,-1,-1
2913,-1,-1,3.01e+11,5e+07
2914,3.01e+11,5e+07,-1,-1
2915,-1,-1,3.01e+11,0
2916,3.01e+11,0,-1,-1
2917,-1,-1,3.0105e+11,1.5e+08
2918,3.0105e+11,1.5e+08,-1,-1
2919,-1,-1,3.01e+11,1e+08
2920,3.01e+11,1e+08,-1,-1
2921,-1,-1,3.01e+11,5e+07
2922,3.01e+11,5e+07,-1,-1
2923,-1,-1,3.01e+11,5e+07
2924,3.01e+11,5e+07,-1,-1
2925,-1,-1,3.0105e+11,5e+07
2926,3.0105e+11,5e+07,-1,-1
2927,-1,-1,3.01e+11,1e+08
2928,3.01e+11,1e+08,-1,-1
2929,-1,-1,3.01e+11,5e+07
2930,3.01e+11,5e+07,-1,-1
2931,-1,-1,3.02e+11,1.5e+08
2932,3.02e+11,1.5e+08,-1,-1
2933,-1,-1,3.02e+11,5e+07
2934,3.02e+11,5e+07,-1,-1
2935,-1,-1,3.02e+11,5e+07
2936,3.02e+11,5e+07,-1,-1
2937,-1,-1,3.02e+11,5e+07
2938,3.02e+11,5e+07,-1,-1
2939,-1,-1,3.0205e+11,5e+07
2940,3.0205e+11,5e+07,-1,-1
2941,-1,-1,3.02e+11,5e+07
2942,3.0205e+11,1e+08,-1,-1
2943,-1,-1,3.02e+11,1e+08
2944,3.02e+11,5e+07,-1,-1
2945,-1,-1,3.02e+11,1e+08
2946,3.0205e+11,1.5e+08,-1,-1
2947,-1,-1,3.0205e+11,1.5e+08
2948,3.0205e+11,1e+08,-1,-1
2949,-1,-1,3.02e+11,1e+08
2950,3.02e+11,1e+08,-1,-1
2951,-1,-1,3.02e+11,5e+07
2952,3.02e+11,5e+07,-1,-1
2953,-1,-1,3.02e+11,5e+07
2954,3.02e+11,5e+07,-1,-1
2955,-1,-1,3.02e+11,5e+07
2956,3.02e+11,5e+07,-1,-1
2957,-1,-1,3.0205e+11,5e+07
2958,3.0205e+11,5e+07,-1,-1
2959,-1,-1,3.03e+11,1.5e+08
2960,3.03e+11,1.5e+08,-1,-1
2961,-1,-1,3.03e+11,5e+07
2962,3.0305e+11,1e+08,-1,-1
2963,-1,-1,3.03e+11,1.5e+08
2964,3.03e+11,1e+08,-1,-1
2965,-1,-1,3.03e+11,5e+07
2966,3.03e+11,5e+07,-1,-1
2967,-1,-1,3.03e+11,5e+07
2968,3.03e+11,5e+07,-1,-1
2969,-1,-1,3.03e+11,5e+07
2970,3.03e+11,5e+07,-1,-1
2971,-1,-1,3.03e+11,1e+08
2972,3.03e+11,1e+08,-1,-1
2973,-1,-1,3.03e+11,5e+07
2974,3.03e+11,5e+07,-1,-1
2975,-1,-1,3.03e+11,5e+07
2976,3.03e+11,5e+07,-1,-1
2977,-1,-1,3.03e+11,5e+07
2978,3.03e+11,5e+07,-1,-1
2979,-1,-1,3.03e+11,5e+07
2980,3.03e+11,5e+07,-1,-1
2981,-1,-1,3.03e+11,5e+07
2982,3.03e+11,5e+07,-1,-1
2983,-1,-1,3.03e+11,1e+08
2984,3.03e+11,1e+08,-1,-1
2985,-1,-1,3.0305e+11,1e+08
2986,3.0305e+11,1e+08,-1,-1
2987,-1,-1,3.04e+11,1e+08
2988,3.04e+11,1e+08,-1,-1
2989,-1,-1,3.04e+11,1e+08
2990,3.04e+11,1e+08,-1,-1
2991,-1,-1,3.0405e+11,1e+08
2992,3.0405e+11,1e+08,-1,-1
2993,-1,-1,3.0405e+11,1.5e+08
2994,3.0405e+11,1.5e+08,-1,-1
2995,-1,-1,3.04e+11,5e+07
2996,3.04e+11,5e+07,-1,-1
2997,-1,-1,3.04e+11,0
2998,3.0405e+11,5e+07,-1,-1
2999,-1,-1,3.04e+11,1e+08
3000,3.04e+11,5e+07,-1,-1
3001,-1,-1,3.0405e+11,5e+07
3002,3.0405e+11,5e+07,-1,-1
3003,-1,-1,3.04e+11,2.5e+08
3004,3.04e+11,2.5e+08,-1,-1
3005,-1,-1,3.04e+11,5e+07
3006,3.04e+11,5e+07,-1,-1
3007,-1,-1,3.04e+11,5e+07
3008,3.0405e+11,1e+08,-1,-1
3009,-1,-1,3.05e+11,1e+08
3010,3.05e+11,5e+07,-1,-1
3011,-1,-1,3.05e+11,5e+07
3012,3.05e+11,5e+07,-1,-1
3013,-1,-1,3.05e+11,5e+07
3014,3.05e+11,5e+07,-1,-1
3015,-1,-1,3.05e+11,0
3016,3.0505e+11,5e+07,-1,-1
3017,-1,-1,3.05e+11,2e+08
3018,3.05e+11,1.5e+08,-1,-1
3019,-1,-1,3.05e+11,1e+08
3020,3.05e+11,1e+08,-1,-1
3021,-1,-1,3.05e+11,5e+07
3022,3.05e+11,5e+07,-1,-1
3023,-1,-1,3.05e+11,5e+07
3024,3.05e+11,5e+07,-1,-1
3025,-1,-1,3.05e+11,5e+07
3026,3.05e+11,5e+07,-1,-1
3027,-1,-1,3.0505e+11,1e+08
3028,3.0505e+11,1e+08,-1,-1
3029,-1,-1,3.05e+11,5e+07
3030,3.05e+11,5e+07,-1,-1
3031,-1,-1,3.05e+11,1e+08
3032,3.05e+11,1e+08,-1,-1
3033,-1,-1,3.0505e+11,5e+07
3034,3.0505e+11,5e+07,-1,-1
3035,-1,-1,3.06e+11,1e+08
3036,3.06e+11,1e+08,-1,-1
3037,-1,-1,3.06e+11,1e+08
3038,3.06e+11,1e+08,-1,-1
3039,-1,-1,3.06e+11,5e+07
3040,3.06e+11,5e+07,-1,-1
3041,-1,-1,3.06e+11,5e+07
3042,3.06e+11,5e+07,-1,-1
3043,-1,-1,3.06e+11,5e+07
3044,3.06e+11,5e+07,-1,-1
3045,-1,-1,3.06e+11,0
3046,3.06e+11,0,-1,-1
3047,-1,-1,3.06e+11,1e+08
3048,3.06e+11,1e+08,-1,-1
3049,-1,-1,3.06e+11,2e+08
3050,3.06e+11,2e+08,-1,-1
3051,-1,-1,3.06e+11,5e+07
3052,3.06e+11,5e+07,-1,-1
3053,-1,-1,3.06e+11,5e+07
3054,3.06e+11,5e+07,-1,-1
3055,-1,-1,3.06e+11,1e+08
3056,3.0605e+11,1.5e+08,-1,-1
3057,-1,-1,3.06e+11,1e+08
3058,3.06e+11,5e+07,-1,-1
3059,-1,-1,3.0605e+11,5e+07
3060,3.0605e+11,5e+07,-1,-1
